643,Medium variant,Réunion,2,638,Country/Area,910,2085,43.1020 ,44.2260 ,45.6950 ,47.3420 ,47.3450 ,46.3920 ,47.0760 ,49.8070 ,53.0120 ,55.5100 ,56.9990 ,57.2140 ,56.9940 ,57.2660 ,58.3550 ,55.7870 ,52.5290 ,39.7480 ,25.0770 ,12.4410 ,5.5160 
644,Medium variant,Réunion,2,638,Country/Area,910,2090,41.4660 ,42.3950 ,43.7760 ,45.3270 ,45.5450 ,44.8900 ,45.5230 ,47.8080 ,50.6530 ,53.1020 ,55.1700 ,56.7840 ,56.9860 ,56.2710 ,55.7270 ,55.6970 ,51.0260 ,44.2730 ,29.3090 ,14.2640 ,5.9050 
645,Medium variant,Réunion,2,638,Country/Area,910,2095,39.8870 ,40.7590 ,41.9450 ,43.4110 ,43.5350 ,43.0930 ,44.0280 ,46.2630 ,48.6660 ,50.7700 ,52.7990 ,55.0060 ,56.6180 ,56.3490 ,54.8910 ,53.3870 ,51.2550 ,43.4510 ,33.1660 ,17.0090 ,6.7230 
646,Medium variant,Réunion,2,638,Country/Area,910,2100,38.2860 ,39.1830 ,40.3090 ,41.5780 ,41.6210 ,41.0870 ,42.2370 ,44.7730 ,47.1320 ,48.8080 ,50.5050 ,52.6840 ,54.9050 ,56.0630 ,55.0870 ,52.7620 ,49.4050 ,44.0600 ,33.0250 ,19.7040 ,8.0350 
647,Medium variant,Rwanda,,646,Country/Area,910,2020,1885.1050 ,1675.9180 ,1551.7660 ,1354.0290 ,1183.5610 ,1027.4820 ,978.5780 ,833.9760 ,609.1320 ,460.9620 ,354.4190 ,374.0280 ,259.2370 ,185.9170 ,109.4640 ,65.3530 ,25.6940 ,15.6020 ,1.6830 ,0.2960 ,0.0070 
648,Medium variant,Rwanda,,646,Country/Area,910,2025,1954.1650 ,1872.5810 ,1669.4240 ,1540.6560 ,1335.9060 ,1164.2750 ,1009.8160 ,960.7320 ,816.3020 ,593.1240 ,444.8900 ,337.4480 ,348.8080 ,232.6390 ,156.5110 ,82.8360 ,41.0100 ,11.6520 ,4.0090 ,0.1910 ,0.0160 
649,Medium variant,Rwanda,,646,Country/Area,910,2030,2021.8430 ,1943.4930 ,1866.4450 ,1658.7940 ,1522.6290 ,1316.7420 ,1146.6080 ,993.1300 ,942.4640 ,797.3030 ,574.3120 ,425.4650 ,316.2000 ,314.9820 ,197.6580 ,120.0400 ,53.2260 ,19.3630 ,3.1900 ,0.4920 ,0.0110 
650,Medium variant,Rwanda,,646,Country/Area,910,2035,2095.3140 ,2012.5200 ,1937.9340 ,1855.9000 ,1641.0880 ,1503.2000 ,1298.8450 ,1129.5480 ,975.7940 ,922.3280 ,774.3730 ,551.1500 ,400.8830 ,287.5680 ,270.1760 ,153.8370 ,78.8530 ,26.1010 ,5.6570 ,0.4310 ,0.0290 
651,Medium variant,Rwanda,,646,Country/Area,910,2040,2169.6700 ,2086.9850 ,2007.3940 ,1927.7790 ,1838.0370 ,1621.7890 ,1484.7540 ,1281.2770 ,1111.5330 ,956.5430 ,897.6680 ,745.8400 ,521.6300 ,367.5500 ,249.4350 ,213.4650 ,103.4740 ,40.0720 ,8.1030 ,0.8370 ,0.0290 
652,Medium variant,Rwanda,,646,Country/Area,910,2045,2234.0290 ,2162.1140 ,2082.1890 ,1997.5390 ,1910.2750 ,1818.3180 ,1603.3110 ,1466.3840 ,1262.4890 ,1091.3150 ,932.8990 ,866.7610 ,709.2400 ,481.3120 ,322.6340 ,200.4420 ,146.9140 ,54.5120 ,13.1580 ,1.3080 ,0.0580 
653,Medium variant,Rwanda,,646,Country/Area,910,2050,2259.2630 ,2227.0920 ,2157.5880 ,2072.5710 ,1980.3550 ,1890.8910 ,1799.2730 ,1584.8490 ,1446.5860 ,1241.2920 ,1066.3300 ,903.2390 ,826.9260 ,658.7970 ,426.4130 ,263.7760 ,141.4180 ,80.0510 ,18.8950 ,2.2980 ,0.0980 
654,Medium variant,Rwanda,,646,Country/Area,910,2055,2256.9110 ,2252.9050 ,2222.7980 ,2148.1890 ,2055.6810 ,1961.3410 ,1872.2290 ,1780.1850 ,1564.9740 ,1424.1750 ,1215.0080 ,1034.8980 ,864.9290 ,771.6410 ,589.2150 ,353.2800 ,190.7950 ,79.8900 ,29.1910 ,3.5610 ,0.1860 
655,Medium variant,Rwanda,,646,Country/Area,910,2060,2227.6960 ,2251.0870 ,2248.8860 ,2213.6240 ,2131.6020 ,2037.0520 ,1943.1460 ,1853.6620 ,1759.6230 ,1542.5170 ,1396.3120 ,1181.8920 ,994.2040 ,811.4670 ,694.8580 ,494.9700 ,260.6150 ,111.7470 ,30.7380 ,5.9140 ,0.3120 
656,Medium variant,Rwanda,,646,Country/Area,910,2065,2193.6770 ,2222.3550 ,2247.3290 ,2239.9650 ,2197.3700 ,2113.3560 ,2019.3050 ,1925.1580 ,1833.7690 ,1736.3490 ,1514.5720 ,1361.1340 ,1138.9240 ,937.0960 ,736.5400 ,589.6960 ,372.7160 ,157.2090 ,45.3670 ,6.7150 ,0.5590 
657,Medium variant,Rwanda,,646,Country/Area,910,2070,2156.2320 ,2188.7460 ,2218.8590 ,2238.7060 ,2224.1630 ,2179.5690 ,2096.0800 ,2001.8930 ,1905.9820 ,1811.3090 ,1707.3000 ,1479.2460 ,1315.3810 ,1078.2790 ,856.3860 ,632.4260 ,450.9580 ,231.7500 ,66.7570 ,10.6840 ,0.7060 
658,Medium variant,Rwanda,,646,Country/Area,910,2075,2112.9600 ,2151.6620 ,2185.4780 ,2210.5610 ,2223.4150 ,2206.9850 ,2162.8560 ,2079.2710 ,1983.4560 ,1884.4340 ,1783.3190 ,1670.5930 ,1433.3330 ,1250.5730 ,992.0140 ,743.0380 ,492.4190 ,287.3720 ,103.1430 ,16.7990 ,1.1960 
659,Medium variant,Rwanda,,646,Country/Area,910,2080,2062.5470 ,2108.6960 ,2148.5990 ,2177.4680 ,2195.8240 ,2206.9170 ,2190.9790 ,2146.7190 ,2061.5620 ,1962.7680 ,1857.5730 ,1747.9570 ,1622.8390 ,1368.0560 ,1157.7490 ,869.4550 ,587.9090 ,322.5710 ,133.0470 ,27.7910 ,2.0350 
660,Medium variant,Rwanda,,646,Country/Area,910,2085,2007.1080 ,2058.5770 ,2105.8380 ,2140.8580 ,2163.2430 ,2180.0430 ,2191.7050 ,2175.6960 ,2129.8040 ,2041.7500 ,1937.0130 ,1823.6850 ,1702.0130 ,1554.7080 ,1273.9520 ,1024.4250 ,698.7980 ,394.9550 ,155.9790 ,38.0630 ,3.6430 
661,Medium variant,Rwanda,,646,Country/Area,910,2090,1950.9930 ,2003.3910 ,2055.9000 ,2098.3410 ,2127.1060 ,2148.1230 ,2165.6350 ,2177.3280 ,2159.7880 ,2110.9270 ,2017.0820 ,1904.5210 ,1779.6480 ,1636.1170 ,1455.6270 ,1137.0960 ,835.3380 ,480.8850 ,198.6800 ,47.5470 ,5.4590 
662,Medium variant,Rwanda,,646,Country/Area,910,2095,1894.6710 ,1947.5150 ,2000.8750 ,2048.6290 ,2085.0210 ,2112.5980 ,2134.4780 ,2152.1990 ,2162.4960 ,2142.0820 ,2087.4220 ,1985.9430 ,1862.2370 ,1716.1110 ,1539.3700 ,1309.5970 ,939.4490 ,587.6840 ,251.1670 ,64.1940 ,7.4590 
663,Medium variant,Rwanda,,646,Country/Area,910,2100,1844.0150 ,1891.4020 ,1945.1470 ,1993.8160 ,2035.7110 ,2071.0680 ,2099.6330 ,2121.8960 ,2138.4730 ,2146.0660 ,2120.0490 ,2057.7330 ,1945.3650 ,1800.8390 ,1621.9040 ,1395.0080 ,1095.1640 ,674.6340 ,318.0340 ,85.8800 ,10.8060 
664,Medium variant,Seychelles,,690,Country/Area,910,2020,7.9670 ,7.9660 ,7.4380 ,6.4280 ,6.3630 ,7.0680 ,7.1050 ,7.3810 ,7.4360 ,7.4370 ,6.8190 ,6.1580 ,4.8410 ,3.0680 ,1.6450 ,1.5600 ,0.9280 ,0.4930 ,0.1980 ,0.0360 ,0.0050 
665,Medium variant,Seychelles,,690,Country/Area,910,2025,7.3350 ,7.9220 ,7.9330 ,7.3110 ,6.2040 ,6.1420 ,6.8830 ,6.9490 ,7.2280 ,7.2560 ,7.1990 ,6.5100 ,5.7580 ,4.3860 ,2.6410 ,1.2980 ,1.0700 ,0.5130 ,0.1920 ,0.0480 ,0.0050 
666,Medium variant,Seychelles,,690,Country/Area,910,2030,6.9660 ,7.2950 ,7.8920 ,7.8070 ,7.0830 ,5.9830 ,5.9650 ,6.7330 ,6.8070 ,7.0590 ,7.0320 ,6.8900 ,6.1060 ,5.2460 ,3.8080 ,2.1120 ,0.9000 ,0.5940 ,0.2050 ,0.0480 ,0.0070 
667,Medium variant,Seychelles,,690,Country/Area,910,2035,6.8790 ,6.9280 ,7.2630 ,7.7650 ,7.5780 ,6.8630 ,5.8110 ,5.8280 ,6.5990 ,6.6550 ,6.8520 ,6.7480 ,6.4880 ,5.5990 ,4.6070 ,3.0910 ,1.4960 ,0.5120 ,0.2440 ,0.0530 ,0.0070 
668,Medium variant,Seychelles,,690,Country/Area,910,2040,6.8930 ,6.8390 ,6.8990 ,7.1390 ,7.5390 ,7.3600 ,6.6880 ,5.6770 ,5.7080 ,6.4590 ,6.4730 ,6.5880 ,6.3760 ,5.9780 ,4.9470 ,3.7790 ,2.2260 ,0.8720 ,0.2150 ,0.0650 ,0.0080 
669,Medium variant,Seychelles,,690,Country/Area,910,2045,6.7980 ,6.8570 ,6.8110 ,6.7770 ,6.9190 ,7.3220 ,7.1840 ,6.5520 ,5.5630 ,5.5870 ,6.2900 ,6.2350 ,6.2440 ,5.8980 ,5.3120 ,4.0970 ,2.7690 ,1.3240 ,0.3770 ,0.0600 ,0.0100 
670,Medium variant,Seychelles,,690,Country/Area,910,2050,6.5400 ,6.7620 ,6.8290 ,6.6920 ,6.5600 ,6.7080 ,7.1500 ,7.0480 ,6.4320 ,5.4500 ,5.4500 ,6.0790 ,5.9310 ,5.7970 ,5.2710 ,4.4360 ,3.0360 ,1.6820 ,0.5890 ,0.1090 ,0.0100 
671,Medium variant,Seychelles,,690,Country/Area,910,2055,6.1810 ,6.5060 ,6.7370 ,6.7110 ,6.4780 ,6.3550 ,6.5420 ,7.0170 ,6.9310 ,6.3130 ,5.3220 ,5.2760 ,5.8060 ,5.5350 ,5.2110 ,4.4380 ,3.3300 ,1.8780 ,0.7680 ,0.1750 ,0.0170 
672,Medium variant,Seychelles,,690,Country/Area,910,2060,5.9000 ,6.1480 ,6.4800 ,6.6170 ,6.4970 ,6.2730 ,6.1910 ,6.4160 ,6.9040 ,6.8120 ,6.1800 ,5.1640 ,5.0550 ,5.4470 ,5.0090 ,4.4230 ,3.3730 ,2.0990 ,0.8800 ,0.2350 ,0.0290 
673,Medium variant,Seychelles,,690,Country/Area,910,2065,5.6950 ,5.8670 ,6.1210 ,6.3620 ,6.4080 ,6.2920 ,6.1120 ,6.0690 ,6.3130 ,6.7920 ,6.6760 ,6.0120 ,4.9640 ,4.7670 ,4.9680 ,4.2990 ,3.4020 ,2.1630 ,1.0080 ,0.2770 ,0.0420 
674,Medium variant,Seychelles,,690,Country/Area,910,2070,5.5250 ,5.6650 ,5.8430 ,6.0080 ,6.1520 ,6.2050 ,6.1370 ,5.9930 ,5.9700 ,6.2120 ,6.6680 ,6.5110 ,5.7960 ,4.7020 ,4.3770 ,4.3070 ,3.3580 ,2.2190 ,1.0640 ,0.3280 ,0.0530 
675,Medium variant,Seychelles,,690,Country/Area,910,2075,5.3370 ,5.4950 ,5.6400 ,5.7260 ,5.7990 ,5.9530 ,6.0500 ,6.0210 ,5.8960 ,5.8790 ,6.1050 ,6.5110 ,6.2950 ,5.5150 ,4.3420 ,3.8320 ,3.4160 ,2.2350 ,1.1180 ,0.3570 ,0.0640 
676,Medium variant,Seychelles,,690,Country/Area,910,2080,5.0990 ,5.3050 ,5.4720 ,5.5250 ,5.5200 ,5.6030 ,5.8010 ,5.9360 ,5.9300 ,5.8110 ,5.7800 ,5.9710 ,6.3120 ,6.0100 ,5.1190 ,3.8320 ,3.0810 ,2.3260 ,1.1590 ,0.3890 ,0.0740 
677,Medium variant,Seychelles,,690,Country/Area,910,2085,4.8470 ,5.0690 ,5.2830 ,5.3570 ,5.3240 ,5.3250 ,5.4520 ,5.6890 ,5.8480 ,5.8440 ,5.7190 ,5.6620 ,5.8020 ,6.0470 ,5.6100 ,4.5550 ,3.1230 ,2.1390 ,1.2430 ,0.4190 ,0.0840 
678,Medium variant,Seychelles,,690,Country/Area,910,2090,4.6020 ,4.8170 ,5.0440 ,5.1700 ,5.1540 ,5.1280 ,5.1770 ,5.3430 ,5.6040 ,5.7680 ,5.7580 ,5.6100 ,5.5120 ,5.5760 ,5.6720 ,5.0270 ,3.7510 ,2.2050 ,1.1740 ,0.4650 ,0.0940 
679,Medium variant,Seychelles,,690,Country/Area,910,2095,4.3980 ,4.5750 ,4.7940 ,4.9300 ,4.9710 ,4.9610 ,4.9800 ,5.0680 ,5.2610 ,5.5290 ,5.6880 ,5.6560 ,5.4730 ,5.3130 ,5.2480 ,5.1150 ,4.1790 ,2.6930 ,1.2370 ,0.4550 ,0.1090 
680,Medium variant,Seychelles,,690,Country/Area,910,2100,4.2120 ,4.3690 ,4.5500 ,4.6790 ,4.7310 ,4.7810 ,4.8130 ,4.8740 ,4.9900 ,5.1900 ,5.4570 ,5.5960 ,5.5290 ,5.2870 ,5.0190 ,4.7600 ,4.2930 ,3.0430 ,1.5430 ,0.4970 ,0.1140 
681,Medium variant,Somalia,,706,Country/Area,910,2020,2826.5050 ,2388.8590 ,2119.3430 ,1818.2470 ,1534.2750 ,1159.6010 ,868.5820 ,665.8220 ,561.0050 ,492.8890 ,407.2920 ,326.6800 ,262.8750 ,199.9150 ,134.5770 ,75.5300 ,36.0290 ,11.7680 ,2.9490 ,0.4370 ,0.0390 
682,Medium variant,Somalia,,706,Country/Area,910,2025,3215.5730 ,2725.8300 ,2348.2720 ,2080.5910 ,1764.7870 ,1472.8360 ,1105.9410 ,824.6200 ,630.0720 ,530.2330 ,463.5880 ,378.0190 ,295.2660 ,226.4620 ,158.7540 ,93.6160 ,42.8480 ,15.2900 ,3.3650 ,0.5090 ,0.0470 
683,Medium variant,Somalia,,706,Country/Area,910,2030,3603.3190 ,3112.7770 ,2684.2890 ,2309.4250 ,2025.6920 ,1701.5270 ,1414.2860 ,1057.3610 ,785.2210 ,597.9780 ,500.3120 ,431.8230 ,343.0420 ,255.4800 ,180.7130 ,111.0820 ,53.4320 ,18.2580 ,4.3860 ,0.5830 ,0.0550 
684,Medium variant,Somalia,,706,Country/Area,910,2035,3935.2580 ,3500.1200 ,3070.3320 ,2644.4780 ,2254.0630 ,1960.6700 ,1640.9250 ,1360.1640 ,1012.6770 ,748.9260 ,566.1920 ,467.3940 ,393.2290 ,298.0980 ,204.9100 ,127.1730 ,63.8180 ,22.8880 ,5.2500 ,0.7600 ,0.0630 
685,Medium variant,Somalia,,706,Country/Area,910,2040,4226.0540 ,3834.3300 ,3457.4080 ,3029.5600 ,2587.6960 ,2188.3790 ,1898.0510 ,1584.2900 ,1309.0500 ,970.2540 ,711.8750 ,530.4920 ,426.7860 ,342.9150 ,240.2210 ,145.0280 ,73.5060 ,27.4920 ,6.6060 ,0.9110 ,0.0820 
686,Medium variant,Somalia,,706,Country/Area,910,2045,4522.2170 ,4128.9980 ,3792.4080 ,3416.1440 ,2971.2490 ,2520.2120 ,2124.8980 ,1838.8450 ,1529.8810 ,1258.9960 ,925.5120 ,669.0840 ,485.6840 ,373.2250 ,277.3910 ,170.9250 ,84.3560 ,31.8400 ,7.9700 ,1.1480 ,0.0970 
687,Medium variant,Somalia,,706,Country/Area,910,2050,4854.8350 ,4429.0080 ,4088.4120 ,3751.3710 ,3356.7270 ,2901.7540 ,2454.5020 ,2064.2770 ,1780.8840 ,1475.3200 ,1204.4700 ,872.3250 ,614.1990 ,425.8300 ,302.8210 ,198.1990 ,99.9890 ,36.7530 ,9.2640 ,1.3870 ,0.1220 
688,Medium variant,Somalia,,706,Country/Area,910,2055,5179.9100 ,4765.5420 ,4389.9820 ,4048.2180 ,3691.8640 ,3285.8960 ,2833.8190 ,2391.0990 ,2004.1590 ,1721.5380 ,1414.5640 ,1138.0300 ,802.7950 ,539.9680 ,346.5460 ,217.1750 ,116.5160 ,43.8200 ,10.7540 ,1.6190 ,0.1470 
689,Medium variant,Somalia,,706,Country/Area,910,2060,5458.9930 ,5094.7740 ,4727.8000 ,4350.5890 ,3989.0190 ,3620.5690 ,3216.1290 ,2767.2740 ,2326.9400 ,1941.2630 ,1653.8740 ,1339.0660 ,1049.6320 ,707.6130 ,440.8030 ,249.4840 ,128.2560 ,51.3240 ,12.8940 ,1.8870 ,0.1720 
690,Medium variant,Somalia,,706,Country/Area,910,2065,5684.4370 ,5378.7950 ,5058.3970 ,4689.0280 ,4291.7390 ,3917.8450 ,3550.0310 ,3147.0120 ,2698.6790 ,2258.3140 ,1868.1430 ,1568.3320 ,1237.4080 ,927.4450 ,579.5090 ,318.6410 ,148.0670 ,56.7840 ,15.1770 ,2.2750 ,0.2000 
691,Medium variant,Somalia,,706,Country/Area,910,2070,5881.9230 ,5609.6860 ,5344.0630 ,5020.3200 ,4630.3070 ,4220.7660 ,3847.2590 ,3479.5450 ,3074.5620 ,2623.6960 ,2176.8760 ,1774.3280 ,1451.8930 ,1095.8610 ,761.9020 ,420.7030 ,190.0960 ,65.9040 ,16.8720 ,2.6910 ,0.2420 
692,Medium variant,Somalia,,706,Country/Area,910,2075,6063.0550 ,5812.6720 ,5576.8870 ,5306.9600 ,4961.9130 ,4559.3730 ,4150.2760 ,3776.3450 ,3404.7870 ,2993.9130 ,2533.1030 ,2070.9680 ,1645.6140 ,1288.9390 ,903.2830 ,555.7190 ,252.5500 ,85.1770 ,19.7120 ,3.0080 ,0.2860 
693,Medium variant,Somalia,,706,Country/Area,910,2080,6252.7680 ,5999.0240 ,5781.8300 ,5540.9740 ,5249.2020 ,4891.1850 ,4488.7370 ,4079.0620 ,3700.3100 ,3320.1140 ,2894.7120 ,2413.5960 ,1924.2760 ,1464.4040 ,1065.9840 ,661.9920 ,335.6900 ,113.9730 ,25.6540 ,3.5380 ,0.3220 
694,Medium variant,Somalia,,706,Country/Area,910,2085,6396.9420 ,6193.6010 ,5970.0990 ,5747.2190 ,5484.2350 ,5179.2090 ,4820.7450 ,4417.1410 ,4002.0910 ,3612.9420 ,3214.4100 ,2762.2830 ,2246.7600 ,1716.6660 ,1215.2800 ,785.1020 ,402.5410 ,152.6260 ,34.5890 ,4.6330 ,0.3780 
695,Medium variant,Somalia,,706,Country/Area,910,2090,6496.5830 ,6342.6690 ,6166.4270 ,5936.7440 ,5691.6080 ,5415.3880 ,5109.4830 ,4749.0530 ,4339.0270 ,3912.3840 ,3502.4140 ,3071.8590 ,2576.1710 ,2009.6060 ,1430.0560 ,899.9800 ,480.9900 ,184.7000 ,46.7760 ,6.3100 ,0.4920 
696,Medium variant,Somalia,,706,Country/Area,910,2095,6544.1360 ,6446.9800 ,6317.2490 ,6134.1830 ,5882.2170 ,5623.9720 ,5346.7810 ,5038.3430 ,4670.2180 ,4246.7630 ,3797.5360 ,3352.1100 ,2870.5930 ,2310.9160 ,1681.2650 ,1065.8750 ,556.3480 ,223.2230 ,57.3770 ,8.6580 ,0.6740 
697,Medium variant,Somalia,,706,Country/Area,910,2100,6541.4010 ,6499.0380 ,6423.2810 ,6286.2270 ,6080.6550 ,5815.8630 ,5556.7470 ,5276.8560 ,4959.6890 ,4576.0140 ,4127.2710 ,3640.0020 ,3138.7610 ,2582.6250 ,1941.9380 ,1261.4950 ,665.1850 ,261.3200 ,70.3380 ,10.7900 ,0.9330 
698,Medium variant,South Sudan,,728,Country/Area,910,2020,1707.3920 ,1538.2900 ,1380.4310 ,1201.4700 ,1062.1650 ,900.7870 ,744.1740 ,589.9790 ,491.9260 ,404.9110 ,332.2020 ,263.3230 ,201.3770 ,143.5600 ,112.2300 ,70.3960 ,33.9340 ,12.0640 ,2.7290 ,0.3630 ,0.0260 
699,Medium variant,South Sudan,,728,Country/Area,910,2025,1823.7500 ,1642.6980 ,1501.1270 ,1350.0560 ,1169.6890 ,1027.9100 ,865.5920 ,708.9850 ,557.9170 ,463.1410 ,378.2400 ,306.4300 ,236.8100 ,173.3140 ,114.6900 ,79.0340 ,40.5000 ,14.4500 ,3.4490 ,0.4800 ,0.0360 
700,Medium variant,South Sudan,,728,Country/Area,910,2030,1927.2920 ,1768.1210 ,1612.9830 ,1476.7530 ,1322.6910 ,1139.4930 ,995.0630 ,831.2460 ,676.1690 ,529.4730 ,436.0580 ,351.5400 ,277.6910 ,205.4160 ,139.6750 ,81.4780 ,45.9010 ,17.4070 ,4.1620 ,0.6120 ,0.0480 
701,Medium variant,South Sudan,,728,Country/Area,910,2035,2027.5240 ,1880.5850 ,1745.2490 ,1594.6370 ,1454.3520 ,1295.9650 ,1109.9450 ,962.1440 ,798.4190 ,646.2370 ,501.8740 ,407.9450 ,320.6580 ,242.5230 ,166.7440 ,100.0350 ,47.7430 ,19.8980 ,5.0500 ,0.7380 ,0.0620 
702,Medium variant,South Sudan,,728,Country/Area,910,2040,2111.8820 ,1983.0970 ,1858.6080 ,1727.1800 ,1572.4380 ,1427.4000 ,1265.2010 ,1076.1410 ,926.9060 ,765.2130 ,614.1750 ,470.6450 ,373.0140 ,280.7780 ,197.4490 ,119.8520 ,58.8630 ,20.8020 ,5.7920 ,0.8970 ,0.0750 
703,Medium variant,South Sudan,,728,Country/Area,910,2045,2188.1300 ,2069.9930 ,1962.1080 ,1841.0400 ,1705.1100 ,1545.6830 ,1396.3100 ,1229.7330 ,1039.4970 ,890.6120 ,728.9540 ,577.2170 ,431.2670 ,327.3860 ,229.1870 ,142.3730 ,70.7890 ,25.7470 ,6.0790 ,1.0290 ,0.0910 
704,Medium variant,South Sudan,,728,Country/Area,910,2050,2250.6900 ,2148.7750 ,2050.1030 ,1945.1370 ,1819.3540 ,1678.4260 ,1514.7290 ,1360.1870 ,1190.7460 ,1001.0380 ,850.1960 ,686.3880 ,529.9440 ,379.2820 ,267.8430 ,165.7100 ,84.3640 ,31.0710 ,7.5450 ,1.0820 ,0.1050 
705,Medium variant,South Sudan,,728,Country/Area,910,2055,2303.7080 ,2214.0400 ,2130.0210 ,2033.8450 ,1923.9970 ,1793.1200 ,1647.5170 ,1478.5080 ,1319.9560 ,1149.0790 ,957.4200 ,801.9530 ,631.2640 ,466.9560 ,310.9530 ,194.1760 ,98.5030 ,37.1550 ,9.1300 ,1.3430 ,0.1120 
706,Medium variant,South Sudan,,728,Country/Area,910,2060,2348.4500 ,2269.7990 ,2196.4770 ,2114.5060 ,2013.4050 ,1898.3810 ,1762.6830 ,1611.0760 ,1437.6440 ,1276.1880 ,1100.9810 ,904.5430 ,738.7680 ,557.2310 ,383.6440 ,226.0260 ,115.8010 ,43.5280 ,10.9450 ,1.6290 ,0.1370 
707,Medium variant,South Sudan,,728,Country/Area,910,2065,2382.8750 ,2317.1250 ,2253.3450 ,2181.7160 ,2094.7550 ,1988.5360 ,1868.5690 ,1726.4810 ,1569.3690 ,1392.3710 ,1224.7580 ,1041.7660 ,834.5570 ,653.2840 ,458.7540 ,279.6350 ,135.2690 ,51.3670 ,12.8650 ,1.9530 ,0.1660 
708,Medium variant,South Sudan,,728,Country/Area,910,2070,2400.1190 ,2354.1260 ,2301.7980 ,2239.3460 ,2162.7490 ,2070.7300 ,1959.6130 ,1832.9230 ,1684.5910 ,1522.4200 ,1338.3480 ,1160.6010 ,962.6880 ,739.3120 ,539.0130 ,335.3660 ,167.9940 ,60.2590 ,15.2370 ,2.3030 ,0.1980 
709,Medium variant,South Sudan,,728,Country/Area,910,2075,2408.3870 ,2373.8780 ,2339.8570 ,2288.5440 ,2221.1770 ,2139.6620 ,2042.7660 ,1924.8220 ,1791.1980 ,1636.6680 ,1465.5300 ,1270.0690 ,1074.1860 ,854.4130 ,611.3820 ,395.2690 ,202.2860 ,75.1810 ,17.9480 ,2.7310 ,0.2340 
710,Medium variant,South Sudan,,728,Country/Area,910,2080,2403.1380 ,2384.5000 ,2360.6760 ,2327.3250 ,2271.1800 ,2199.0810 ,2112.8100 ,2008.9990 ,1883.7080 ,1742.7490 ,1577.7800 ,1392.7850 ,1177.4340 ,955.2990 ,708.4080 ,449.9570 ,239.5760 ,91.0470 ,22.5220 ,3.2290 ,0.2780 
711,Medium variant,South Sudan,,728,Country/Area,910,2085,2386.1880 ,2381.4760 ,2372.2990 ,2348.9030 ,2310.7740 ,2250.0610 ,2173.3920 ,2080.2460 ,1968.7080 ,1835.2320 ,1682.3460 ,1501.5610 ,1293.2950 ,1049.2460 ,794.1370 ,523.2960 ,274.0720 ,108.4670 ,27.4320 ,4.0710 ,0.3290 
712,Medium variant,South Sudan,,728,Country/Area,910,2090,2358.1650 ,2366.6510 ,2370.2400 ,2361.2480 ,2333.2150 ,2290.6910 ,2225.5690 ,2142.1620 ,2041.0610 ,1920.5140 ,1773.9690 ,1603.2810 ,1396.5600 ,1154.8760 ,874.5940 ,588.8770 ,320.3890 ,124.8420 ,32.8790 ,4.9790 ,0.4130 
713,Medium variant,South Sudan,,728,Country/Area,910,2095,2332.2820 ,2340.5960 ,2356.3440 ,2359.9160 ,2346.4290 ,2314.2360 ,2267.4520 ,2195.7550 ,2104.2860 ,1993.5700 ,1858.8510 ,1692.9740 ,1493.7130 ,1249.8650 ,965.5380 ,651.3440 ,362.6810 ,146.9910 ,38.1240 ,6.0060 ,0.5090 
714,Medium variant,South Sudan,,728,Country/Area,910,2100,2294.6960 ,2316.4340 ,2331.1540 ,2346.7020 ,2345.9290 ,2328.5060 ,2292.3150 ,2239.1020 ,2159.3220 ,2057.8040 ,1932.1280 ,1776.6130 ,1580.2260 ,1340.2310 ,1048.6780 ,722.9030 ,404.2080 ,168.0470 ,45.4030 ,7.0430 ,0.6200 
715,Medium variant,Uganda,,800,Country/Area,910,2020,7796.0390 ,7059.9130 ,6192.1760 ,5257.2480 ,4328.1810 ,3544.4940 ,2848.5240 ,2252.5760 ,1765.4040 ,1368.0000 ,1065.5930 ,786.8420 ,567.7340 ,406.5910 ,261.4890 ,150.5090 ,63.6450 ,22.4450 ,3.3940 ,0.1970 ,0.0060 
716,Medium variant,Uganda,,800,Country/Area,910,2025,8122.2910 ,7615.6970 ,6944.3690 ,6089.6400 ,5150.6910 ,4223.4020 ,3445.7180 ,2755.2050 ,2164.5620 ,1683.8060 ,1289.6020 ,988.3670 ,711.1490 ,489.4740 ,324.2060 ,182.9490 ,84.0110 ,24.3840 ,4.4760 ,0.2760 ,0.0090 
717,Medium variant,Uganda,,800,Country/Area,910,2030,8593.3820 ,7996.3920 ,7540.8740 ,6875.1500 ,6009.1870 ,5065.2050 ,4139.4800 ,3362.0090 ,2672.1770 ,2084.0370 ,1602.4570 ,1207.2030 ,901.9020 ,619.8320 ,395.2260 ,230.6360 ,104.3960 ,32.9290 ,5.0490 ,0.3860 ,0.0130 
718,Medium variant,Uganda,,800,Country/Area,910,2035,8961.9070 ,8491.2890 ,7938.3020 ,7485.1480 ,6804.8870 ,5929.9380 ,4983.7760 ,4056.2110 ,3276.0020 ,2585.7340 ,1994.0280 ,1508.7810 ,1108.3690 ,791.5850 ,504.8950 ,284.4490 ,134.0300 ,41.9760 ,7.1150 ,0.4620 ,0.0180 
